timestamp_utc,duration_hours,price_eur_mwh,market_date,source_file
2025-09-15T20:00:00Z,1.0,17.34,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T21:00:00Z,1.0,1.12,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T22:00:00Z,1.0,2.78,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-15T23:00:00Z,1.0,2.43,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T00:00:00Z,1.0,3.47,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T01:00:00Z,1.0,8.68,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T02:00:00Z,1.0,15.0,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T03:00:00Z,1.0,24.95,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T04:00:00Z,1.0,45.0,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T05:00:00Z,1.0,124.77,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T06:00:00Z,1.0,130.54,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T07:00:00Z,1.0,180.0,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T08:00:00Z,1.0,156.3,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T09:00:00Z,1.0,147.35,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T10:00:00Z,1.0,120.0,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T11:00:00Z,1.0,115.0,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T12:00:00Z,1.0,105.0,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T13:00:00Z,1.0,122.3,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T14:00:00Z,1.0,151.1,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T15:00:00Z,1.0,183.2,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T16:00:00Z,1.0,178.2,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T17:00:00Z,1.0,180.73,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T18:00:00Z,1.0,149.11,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T19:00:00Z,1.0,124.06,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T20:00:00Z,1.0,99.17,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T21:00:00Z,1.0,84.53,2025-09-16,MarketResult_SEM-DA_PWR-MRC-D+1_20250915100000_20250915104501.csv
2025-09-16T22:00:00Z,1.0,83.8,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-16T23:00:00Z,1.0,75.0,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T00:00:00Z,1.0,67.0,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T01:00:00Z,1.0,62.21,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T02:00:00Z,1.0,50.26,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T03:00:00Z,1.0,51.0,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T04:00:00Z,1.0,60.0,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T05:00:00Z,1.0,88.0,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T06:00:00Z,1.0,110.45,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T07:00:00Z,1.0,116.71,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
