scenario_label,scenario,scope,target_label,target_lines,dlr_mode,nominal_max_uplift_pct,dlr_line_count,dlr_lines,mean_dlr_multiplier,max_dlr_multiplier,dlr_added_capacity_mva_hours,total_dispatch_down_mwh,wind_dispatch_down_mwh,solar_dispatch_down_mwh,wind_dispatch_down_saved_mwh,total_dispatch_down_saved_mwh,wind_constraint_component_mwh,wind_constraint_saved_mwh,wind_constraint_reduction_pct,affected_generator_gain_mwh,total_recovery_fraction,affected_recovery_fraction,target_recovery_fraction,target_recovery_pct,unserved_mwh,target_binding_hours,target_binding_line_hours,target_max_dynamic_loading_pct,target_mean_max_dynamic_loading_pct,target_max_static_equivalent_loading_pct,target_mean_dlr_multiplier,target_max_dlr_multiplier,battery_power_mw,battery_nameplate_energy_mwh,battery_usable_energy_mwh,battery_charge_mwh,battery_discharge_mwh,battery_throughput_mwh,battery_efc_week,battery_max_daily_efc,battery_soc_min_pct,battery_soc_mean_pct,battery_soc_max_pct,simultaneous_charge_discharge_hours,battery_sites,battery_allocations,battery_soc_window,battery_round_trip_efficiency_pct,battery_state_of_health_pct,battery_max_efc_per_day_limit,battery_success_mode,battery_recovery_target,unserved_ok,target_recovery_ok,target_headroom_ok,battery_cycle_ok,effective_success_mode,criterion_success,combined_success,battery_scale_vs_q2
wind_proxy_DLR_plus_battery_scale_0.0840,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,3000.5221653420435,3000.5221653420435,0.0,660.0681074607032,660.0681074607032,0.0,588.6138986380738,100.0,-463.6432589811884,1.1213940224448635,-0.5731600878655182,-0.5731600878655182,-57.31600878655182,0.0,30.0,30.0,100.0,58.00281581714973,121.2195792084242,1.095551488386187,1.2795012677194428,7.140000000000001,26.040000000000003,16.665600000000005,163.23870232462411,146.9148320921617,310.1535344167858,9.305201565403758,2.597485632853393,10.0,31.817340817309873,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.084
wind_proxy_DLR_plus_battery_scale_0.0850,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2999.515637491674,2999.515637491674,0.0,661.0746353110726,661.0746353110726,0.0,588.6138986380738,100.0,-462.63673113081677,1.1231040191892459,-0.5719158088212681,-0.5719158088212681,-57.191580882126814,0.0,30.0,30.0,100.0,58.005493424004406,121.2195792084242,1.095551488386187,1.2795012677194428,7.2250000000000005,26.35,16.864,165.13436213758644,148.6209259238278,313.75528806141426,9.302516842428078,2.594800909877713,10.0,31.823646924742132,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.085
wind_proxy_DLR_plus_battery_scale_0.0860,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2998.509109641304,2998.509109641304,0.0,662.0811631614429,662.0811631614429,0.0,588.6138986380738,100.0,-513.3008505593389,1.12481401593363,-0.634547262165571,-0.634547262165571,-63.4547262165571,0.0,30.0,30.0,100.0,58.00987069893845,121.2195792084242,1.095551488386187,1.2795012677194428,7.31,26.659999999999997,17.0624,167.0300219505488,150.3270197554939,317.35704170604265,9.299894554870436,2.42387914231307,10.0,29.898457063177233,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.086
wind_proxy_DLR_plus_battery_scale_0.0870,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2997.502581790934,2997.502581790934,0.0,663.0876910118127,663.0876910118127,0.0,588.6138986380738,100.0,-512.37932270897,1.1265240126780132,-0.6334080609080167,-0.6334080609080167,-63.34080609080167,0.0,30.0,30.0,100.0,58.01256370007483,121.2195792084242,1.095551488386187,1.2795012677194428,7.395,26.97,17.2608,168.92568176351114,152.03311358716002,320.95879535067115,9.297332549785386,2.421317137228018,10.0,29.90386176537276,89.99999999999999,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.087
wind_proxy_DLR_plus_battery_scale_0.0880,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2996.4960539405643,2996.4960539405643,0.0,664.0942188621825,664.0942188621825,0.0,588.6138986380738,100.0,-511.4577948586011,1.1282340094223964,-0.6322688596504624,-0.6322688596504624,-63.22688596504624,0.0,30.0,30.0,100.0,58.015256701211214,121.2195792084242,1.095551488386187,1.2795012677194428,7.4799999999999995,27.279999999999998,17.4592,170.82134157647346,153.7392074188261,324.56054899529954,9.294828772088628,2.418813359531262,10.0,29.90914363342748,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.088
wind_proxy_DLR_plus_battery_scale_0.0890,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2995.489526090194,2995.489526090194,0.0,665.1007467125528,665.1007467125528,0.0,588.6138986380738,100.0,-510.53626700823224,1.1299440061667803,-0.6311296583929081,-0.6311296583929081,-63.112965839290815,0.0,30.0,30.0,100.0,58.01794970234759,121.2195792084242,1.095551488386187,1.2795012677194428,7.5649999999999995,27.59,17.657600000000002,172.71700138943584,155.44530125049224,328.16230263992804,9.292381259059216,2.4163658465018494,10.0,29.91430680781805,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.089
wind_proxy_DLR_plus_battery_scale_0.0900,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2994.482998239824,2994.482998239824,0.0,666.1072745629226,666.1072745629226,0.0,588.6138986380738,100.0,-509.61473915785973,1.1316540029111635,-0.6299904571353493,-0.6299904571353493,-62.999045713534926,0.0,30.0,30.0,100.0,58.02064270348398,121.2195792084242,1.095551488386187,1.2795012677194428,7.6499999999999995,27.9,17.856,174.61266120239816,157.15139508215833,331.7640562845565,9.289988135208235,2.4139727226508683,10.0,29.919355244999938,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.09
wind_proxy_DLR_plus_battery_scale_0.0910,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2993.4764703894543,2993.4764703894543,0.0,667.1138024132924,667.1138024132924,0.0,588.6138986380738,100.0,-508.6932113074872,1.1333639996555467,-0.6288512558777906,-0.6288512558777906,-62.88512558777906,0.0,30.0,30.0,100.0,58.02333570462037,121.2195792084242,1.095551488386187,1.2795012677194428,7.734999999999999,28.21,18.0544,176.50832101536048,158.85748891382445,335.36580992918493,9.287647607485846,2.41163219492848,10.0,29.92429272751849,89.99999999999999,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.091
wind_proxy_DLR_plus_battery_scale_0.0920,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2992.5044685692337,2992.5044685692333,0.0,668.0858042335135,668.085804233513,0.0,588.6138986380738,100.0,-507.80620948726573,1.1350153399016225,-0.6277547360182498,-0.6277547360182498,-62.775473601824984,0.0,30.0,30.0,100.0,58.02602870575675,121.2195792084242,1.095551488386187,1.2795012677194428,7.82,28.52,18.252800000000004,178.36945479817422,160.53250931835677,338.90196411653096,9.283560991095364,2.409342548243535,10.0,29.92570481802849,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.092
wind_proxy_DLR_plus_battery_scale_0.0930,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2991.622072681456,2991.622072681456,0.0,668.9682001212909,668.9682001212909,0.0,588.6138986380738,100.0,-507.008813599492,1.1365144480433425,-0.6267689878417223,-0.6267689878417223,-62.67689878417223,0.0,30.0,30.0,100.0,58.02872170689314,121.2195792084242,1.095551488386187,1.2795012677194428,7.905,28.83,18.4512,180.14098264854408,162.12688438368966,342.26786703223377,9.2749487033969,2.4071021412722446,10.0,29.91831099598348,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.093
wind_proxy_DLR_plus_battery_scale_0.0940,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2990.7396767936784,2990.7396767936784,0.0,669.8505960090683,669.8505960090683,0.0,588.6138986380738,100.0,-506.21141771171096,1.1380135561850617,-0.6257832396651858,-0.6257832396651858,-62.57832396651858,0.0,30.0,30.0,100.0,58.03141470802954,121.2195792084242,1.095551488386187,1.2795012677194428,7.99,29.14,18.649600000000003,181.91251049891395,163.72125944902254,345.63376994793646,9.266519655862227,2.4049094025343862,10.0,29.911074489301136,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.094
wind_proxy_DLR_plus_battery_scale_0.0950,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2989.8572809059006,2989.8572809059006,0.0,670.7329918968462,670.7329918968462,0.0,588.6138986380738,100.0,-505.4140218239372,1.1395126643267817,-0.6247974914886582,-0.6247974914886582,-62.479749148865814,0.0,30.0,30.0,100.0,58.03410770916593,121.2195792084242,1.095551488386187,1.2795012677194428,8.075,29.45,18.848000000000003,183.68403834928384,165.3156345143554,348.99967286363926,9.25826806195987,2.4027628267173244,10.0,29.903990330127893,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.095
wind_proxy_DLR_plus_battery_scale_0.0960,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2988.9748850181236,2988.9748850181236,0.0,671.6153877846232,671.6153877846232,0.0,588.6138986380738,100.0,-504.61662593615983,1.1410117724685,-0.6238117433121261,-0.6238117433121261,-62.381174331212605,0.0,30.0,30.0,100.0,58.0368007103023,121.2195792084242,1.095551488386187,1.2795012677194428,8.16,29.76,19.046400000000002,185.4555661996537,166.9100095796883,352.365575779342,9.250188376263807,2.400660971229785,10.0,29.89705375760409,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.096
wind_proxy_DLR_plus_battery_scale_0.0970,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2988.092489130346,2988.092489130346,0.0,672.4977836724006,672.4977836724006,0.0,588.6138986380738,100.0,-503.81923004838245,1.1425108806102193,-0.6228259951355941,-0.6228259951355941,-62.28259951355941,0.0,30.0,30.0,100.0,58.039493711438695,121.2195792084242,1.095551488386187,1.2795012677194428,8.245000000000001,30.07,19.2448,187.2270940500236,168.50438464502122,355.7314786950448,9.242275282025398,2.398602452968793,10.0,29.89026020719418,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.097
wind_proxy_DLR_plus_battery_scale_0.0980,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2987.2100932425683,2987.2100932425687,0.0,673.380179560178,673.3801795601785,0.0,588.6138986380738,100.0,-503.02183416060143,1.1440099887519393,-0.6218402469590575,-0.6218402469590575,-62.18402469590575,0.0,30.0,30.0,100.0,58.042169209399276,121.2195792084242,1.095551488386187,1.2795012677194428,8.33,30.380000000000003,19.443200000000004,188.98984402272606,170.09085962045344,359.0807036431795,9.234094790034034,2.396585945284555,10.000000000000002,29.88319740064123,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.098
wind_proxy_DLR_plus_battery_scale_0.0990,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2986.3276973547913,2986.3276973547913,0.0,674.2625754479554,674.2625754479554,0.0,588.6138986380738,100.0,-502.2244382728277,1.1455090968936577,-0.62085449878253,-0.62085449878253,-62.085449878252994,0.0,30.0,30.0,100.0,58.04469271968612,121.2195792084242,1.095551488386187,1.2795012677194428,8.415000000000001,30.69,19.641600000000004,190.67637187309597,171.60873468578637,362.2851065588824,9.222392945556429,2.3946101751292925,10.0,29.872771081530047,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.099
wind_proxy_DLR_plus_battery_scale_0.1000,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2985.445301467014,2985.445301467014,0.0,675.1449713357329,675.1449713357329,0.0,588.6138986380738,100.0,-501.42704238504666,1.147008205035377,-0.6198687506059934,-0.6198687506059934,-61.986875060599345,0.0,30.0,30.0,100.0,58.04721622997297,121.2195792084242,1.095551488386187,1.2795012677194428,8.5,31.0,19.840000000000003,192.36289972346583,173.12660975111925,365.4895094745851,9.210925137968372,2.392673920377135,10.000000000000002,29.8625532888011,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.1
wind_proxy_DLR_plus_battery_scale_0.1010,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2984.562905579237,2984.562905579237,0.0,676.0273672235098,676.0273672235098,0.0,588.6138986380738,100.0,-500.6296464972693,1.1485073131770953,-0.6188830024294614,-0.6188830024294614,-61.88830024294614,0.0,30.0,30.0,100.0,58.049739740259824,121.2195792084242,1.095551488386187,1.2795012677194428,8.585,31.310000000000002,20.038400000000003,194.04942757383571,174.64448481645215,368.6939123902879,9.199684415679092,2.3907760073032382,10.0,29.852537828601427,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.101
wind_proxy_DLR_plus_battery_scale_0.1020,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2983.6805096914586,2983.680509691459,0.0,676.9097631112877,676.9097631112882,0.0,588.6138986380738,100.0,-499.8322506094919,1.1500064213188161,-0.6178972542529293,-0.6178972542529293,-61.78972542529293,0.0,30.0,30.0,100.0,58.05226325054665,121.2195792084242,1.095551488386187,1.2795012677194428,8.67,31.619999999999997,20.236800000000002,195.7359554242056,176.16235988178502,371.89831530599065,9.188664099709207,2.388915308211182,10.000000000000002,29.842718749974306,90.00000000000003,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.102
wind_proxy_DLR_plus_battery_scale_0.1030,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2982.798113803682,2982.798113803682,0.0,677.7921589990647,677.7921589990647,0.0,588.6138986380738,100.0,-499.03485472171815,1.1515055294605339,-0.6169115060764017,-0.6169115060764017,-61.69115060764017,0.0,30.0,30.0,100.0,58.05478676083351,121.2195792084242,1.095551488386187,1.2795012677194428,8.754999999999999,31.93,20.435200000000002,197.42248327457546,177.6802349471179,375.10271822169335,9.177857770457184,2.3870907391985834,10.0,29.833090333068093,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.103
wind_proxy_DLR_plus_battery_scale_0.1040,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2981.9157179159047,2981.915717915904,0.0,678.6745548868425,678.6745548868421,0.0,588.6138986380738,100.0,-498.2374588339371,1.153004637602253,-0.6159257578998651,-0.6159257578998651,-61.59257578998651,0.0,30.0,30.0,100.0,58.05731027112034,121.2195792084242,1.095551488386187,1.2795012677194428,8.84,32.24,20.6336,199.1090111249453,179.1981100124508,378.3071211373961,9.16725925522924,2.385301258051612,10.0,29.82364707802546,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.104
wind_proxy_DLR_plus_battery_scale_0.1050,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2981.033322028127,2981.033322028127,0.0,679.55695077462,679.55695077462,0.0,588.6138986380738,100.0,-497.44006294615974,1.154503745743973,-0.6149400097233331,-0.6149400097233331,-61.49400097233331,0.0,30.0,30.0,100.0,58.059833781407185,121.2195792084242,1.095551488386187,1.2795012677194428,8.924999999999999,32.55,20.832,200.7955389753152,180.71598507778364,381.5115240530988,9.156862616481826,2.3835458622598207,10.0,29.81438369450745,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.105
wind_proxy_DLR_plus_battery_scale_0.1060,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2980.1509261403494,2980.1509261403494,0.0,680.4393466623974,680.4393466623974,0.0,588.6138986380738,100.0,-496.64266705838236,1.1560028538856921,-0.613954261546801,-0.613954261546801,-61.3954261546801,0.0,30.0,30.0,100.0,58.062357291694035,121.2195792084242,1.095551488386187,1.2795012677194428,9.01,32.86,21.0304,202.48206682568505,182.23386014311654,384.71592696880157,9.146662140729648,2.381823587143346,10.0,29.805295091810535,89.99999999999999,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.106
wind_proxy_DLR_plus_battery_scale_0.1070,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2979.2685302525724,2979.2685302525724,0.0,681.3217425501743,681.3217425501743,0.0,588.6138986380738,100.0,-495.845271170605,1.1575019620274105,-0.6129685133702689,-0.6129685133702689,-61.296851337026894,0.0,30.0,30.0,100.0,58.06488080198088,121.2195792084242,1.095551488386187,1.2795012677194428,9.095,33.17,21.228800000000003,204.16859467605497,183.75173520844945,387.92032988450444,9.136652328075643,2.3801335040851233,10.0,29.796376369537874,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.107
wind_proxy_DLR_plus_battery_scale_0.1080,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2978.3861343647945,2978.386134364795,0.0,682.2041384379518,682.2041384379522,0.0,588.6138986380738,100.0,-495.0478752828312,1.1590010701691307,-0.6119827651937414,-0.6119827651937414,-61.19827651937414,0.0,30.0,30.0,100.0,58.06740431226773,121.2195792084242,1.095551488386187,1.2795012677194428,9.18,33.48,21.4272,205.8551225264248,185.26961027378232,391.1247328002071,9.126827882322635,2.378474718861313,10.0,29.787622808788765,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.108
wind_proxy_DLR_plus_battery_scale_0.1090,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2977.503738477017,2977.5037384770176,0.0,683.0865343257292,683.0865343257296,0.0,588.6138986380738,100.0,-494.2504793950502,1.1605001783108497,-0.6109970170172049,-0.6109970170172049,-61.09970170172049,0.0,30.0,30.0,100.0,58.069927822554575,121.2195792084242,1.095551488386187,1.2795012677194428,9.265,33.79,21.625600000000002,207.54165037679468,186.78748533911522,394.3291357159099,9.117183701629315,2.376846370063627,10.0,29.779029863833223,89.99999999999999,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.109
wind_proxy_DLR_plus_battery_scale_0.1100,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2976.6213425892397,2976.62134258924,0.0,683.9689302135066,683.9689302135071,0.0,588.6138986380738,100.0,-493.4530835072728,1.161999286452569,-0.6100112688406728,-0.6100112688406728,-61.00112688406728,0.0,30.0,30.0,100.0,58.072451332841425,121.2195792084242,1.095551488386187,1.2795012677194428,9.35,34.1,21.824,209.22817822716456,188.30536040444812,397.5335386316127,9.107714869675878,2.375247627607717,10.0,29.769720380480823,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.11
wind_proxy_DLR_plus_battery_scale_0.1110,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2975.7389467014623,2975.7389467014623,0.0,684.8513261012845,684.8513261012845,0.0,588.6138986380738,100.0,-492.65568761949544,1.1634983945942883,-0.6090255206641407,-0.6090255206641407,-60.902552066414074,0.0,30.0,30.0,100.0,58.07497484312828,121.2195792084242,1.095551488386187,1.2795012677194428,9.435,34.410000000000004,22.022400000000005,210.91470607753445,189.823235469781,400.7379415473155,9.098416647307182,2.3736776913221833,10.0,29.759312433811893,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.111
wind_proxy_DLR_plus_battery_scale_0.1120,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2974.856550813685,2974.856550813685,0.0,685.7337219890619,685.7337219890619,0.0,588.6138986380738,100.0,-491.85829173171805,1.1649975027360073,-0.6080397724876087,-0.6080397724876087,-60.803977248760866,0.0,30.0,30.0,100.0,58.077498353415116,121.2195792084242,1.095551488386187,1.2795012677194428,9.52,34.72,22.2208,212.60123392790433,191.34111053511387,403.94234446301823,9.089284464623645,2.372135789613178,10.0,29.749090343333485,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.112
wind_proxy_DLR_plus_battery_scale_0.1130,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2973.9741549259074,2973.9741549259074,0.0,686.6161178768393,686.6161178768393,0.0,588.6138986380738,100.0,-491.06089584394067,1.1664966108777266,-0.6070540243110766,-0.6070540243110766,-60.70540243110766,0.0,30.0,30.0,100.0,58.08002186370197,121.2195792084242,1.095551488386187,1.2795012677194428,9.605,35.03,22.419200000000004,214.28776177827422,192.85898560044677,407.146747378721,9.080313913492027,2.3706211781999067,10.000000000000002,29.739049174810436,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.113
wind_proxy_DLR_plus_battery_scale_0.1140,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2973.0917590381305,2973.0917590381305,0.0,687.4985137646163,687.4985137646163,0.0,588.6138986380738,100.0,-490.2634999561633,1.167995719019445,-0.6060682761345445,-0.6060682761345445,-60.60682761345445,0.0,30.0,30.0,100.0,58.0825453739888,121.2195792084242,1.095551488386187,1.2795012677194428,9.69,35.34,22.617600000000007,215.9742896286441,194.37686066577967,410.35115029442375,9.071500740450437,2.3691331389166925,10.0,29.729184167138676,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.114
wind_proxy_DLR_plus_battery_scale_0.1150,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2972.2093631503526,2972.2093631503526,0.0,688.3809096523942,688.3809096523942,0.0,588.6138986380738,100.0,-489.4661040683859,1.169494827161165,-0.6050825279580125,-0.6050825279580125,-60.508252795801255,0.0,30.0,30.0,100.0,58.08506888427565,121.2195792084242,1.095551488386187,1.2795012677194428,9.775,35.65,22.816000000000003,217.66081747901396,195.89473573111252,413.5555532101265,9.062840839983487,2.367670978577535,10.0,29.719490724817724,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.115
wind_proxy_DLR_plus_battery_scale_0.1160,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2971.3269672625756,2971.3269672625756,0.0,689.2633055401711,689.2633055401711,0.0,588.6138986380738,100.0,-365.5680426390463,1.1709939353028835,-0.4519185977172217,-0.4519185977172217,-45.19185977172217,0.0,30.0,30.0,100.0,58.091975974246694,121.2195792084242,1.095551488386187,1.2795012677194428,9.860000000000001,35.96,23.014400000000002,219.3473453293838,197.41261079644545,416.75995612582926,9.054330248145275,2.5345335079063984,10.0,30.664350326166407,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.116
