trial_key,scenario,scope,target_label,target_lines,site_count,sites,allocations,model,soc_min_pct,soc_max_pct,round_trip_efficiency_pct,state_of_health_pct,power_mw,nameplate_energy_mwh,usable_energy_mwh,nameplate_duration_hours,usable_duration_hours,solve_ok,error,objective,total_dispatch_down_mwh,dispatch_down_saved_mwh,affected_generator_gain_mwh,total_recovery_fraction,affected_recovery_fraction,target_recovery_fraction,target_recovery_pct,unserved_mwh,target_binding_hours,target_binding_line_hours,target_max_loading_pct,target_mean_max_loading_pct,charge_mwh,discharge_mwh,throughput_mwh,equivalent_full_cycles_nameplate,equivalent_full_cycles_usable,simultaneous_charge_discharge_hours,simultaneous_charge_discharge_mwh,average_absolute_power_mw,average_power_utilisation_pct,active_hours,idle_hours,observed_physical_soc_min_pct,observed_physical_soc_mean_pct,observed_physical_soc_max_pct,unserved_ok,benchmark_available,benchmark_success,headroom_success,success,effective_success_mode
683a75fcc6a5c1197fd512d6,WP2033,north-west,5041-17010-2,5041-17010-2,1,Srananagh 220,1.000000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-3966726.490260814,3310.179745021138,350.4105277816084,255.37208401395037,0.5953147361834016,0.3156933337787943,0.3156933337787943,31.56933337787943,0.0,65.0,65.0,100.0,62.676000137409616,357.9510693710419,322.1559624339377,680.1070318049797,1.1335117196749662,1.4168896495937076,0,0.0,4.048256141696307,5.397674855595077,21,147,10.0,14.590189058810909,64.74122082069698,True,True,False,False,False,benchmark
6b2d27ebaf994ce2e647c426,WP2033,north-west,5041-17010-2,5041-17010-2,1,Tievebrack,1.000000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-4050427.8309448874,2739.6509508055983,920.939321997148,405.50940707015616,1.564589834062709,0.5012944820924379,0.5012944820924379,50.12944820924379,0.0,65.0,65.0,100.0,64.5279982161229,1596.5548054003186,1436.8993248602867,3033.4541302606053,5.055756883767676,6.319696104709594,0,0.0,18.05627458488456,24.07503277984608,69,99,10.0,31.126014713945064,90.0,True,True,False,False,False,benchmark
7099e59ca90d60acd78352c2,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,150.0,150.0,120.0,1.0,0.8,True,,-4004876.7401928524,3118.122306232083,542.4679665706635,666.260518947216,0.9216023743676762,0.8236374198996088,0.8236374198996088,82.36374198996089,0.0,62.0,62.0,100.0,63.694792721862136,1002.9971115224769,902.6974003702289,1905.6945118927058,6.3523150396423524,7.940393799552941,0,0.0,11.34341971364706,7.56227980909804,45,123,10.0,27.409868248518034,90.0,True,True,False,False,False,benchmark
70ba618d87a2cadb629a032c,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,100.0,475.0,475.0,4.75,4.75,True,,-4127985.2459939998,2072.595625452288,1587.9946473504583,942.1349769957451,2.697854486658805,1.1646759782136047,1.1646759782136047,116.46759782136047,0.0,67.0,67.0,100.0,66.19749045771981,2582.866723913012,2582.866723913012,5165.733447826024,5.437614155606341,5.437614155606341,0,0.0,30.74841337991681,30.748413379916812,79,89,0.0,30.753888817695422,100.0,True,True,True,False,True,benchmark
72731442cc32745d9d551da4,WP2033,north-west,5041-17010-2,5041-17010-2,1,Corderry,1.000000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-3966726.490260814,3310.179745021138,350.4105277816084,-113.31854473410203,0.5953147361834016,-0.14008543378655228,-0.14008543378655228,-14.008543378655228,0.0,65.0,65.0,100.0,62.676000137409616,357.95106937104185,322.15596243393765,680.1070318049794,1.1335117196749658,1.4168896495937071,0,0.0,4.0482561416963065,5.397674855595075,21,147,10.0,14.177068097913567,64.74122082069698,True,True,False,False,False,benchmark
743133a2d71cdcb48d48dcc9,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,80.0,240.0,240.0,3.0,3.0,True,,-4058629.178952915,2777.595625452288,882.9946473504583,880.6146731162553,1.500125378271764,1.0886240091748132,1.0886240091748132,108.86240091748132,0.0,61.0,61.0,100.0,64.69796151885505,1530.3349572197267,1530.3349572197267,3060.6699144394534,6.376395655082194,6.376395655082194,0,0.0,18.21827330023484,22.77284162529355,62,106,0.0,28.11754443351335,100.0,True,True,True,False,True,benchmark
75a3a55174d868053d856e68,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,100.0,575.0,460.0,5.75,4.6,True,,-4110786.2843384366,2042.9479017748338,1617.6423710279125,925.5737672335599,2.7482231982132763,1.1442028574282155,1.1442028574282155,114.42028574282155,0.0,66.0,66.0,100.0,65.86669108133084,2624.780532375463,2362.3024791379166,4987.0830115133795,4.336593923055113,5.420742403818891,0,0.0,29.685017925674877,29.685017925674877,79,89,10.0,34.29371800659961,90.0,True,True,True,False,True,benchmark
778d65025a85d0dca4f524ce,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,25.0,1075.0,860.0,43.0,34.4,True,,-4051293.7838980956,2857.765592668421,802.8246801343253,-388.6226685176953,1.3639240969197113,-0.48041893960367454,-0.48041893960367454,-48.04189396036745,0.0,57.0,57.0,100.0,64.84774336344363,1584.9956751306063,1426.4961076175457,3011.491782748152,1.400693852441001,1.7508673155512513,0,0.0,17.925546325881857,71.70218530352743,126,42,10.0,42.84119389704879,85.67064774567402,True,True,False,False,False,benchmark
7b0ee8e2b85795aabfa828ed,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,100.0,350.0,350.0,3.5,3.5,True,,-4097705.529492017,2447.595625452288,1212.9946473504583,829.071054232074,2.060764535389102,1.0249053104634773,1.0249053104634773,102.49053104634773,0.0,64.0,64.0,100.0,65.46234409822725,2080.3349572197267,2080.3349572197267,4160.669914439453,5.943814163484934,5.943814163484934,0,0.0,24.76589234785389,24.76589234785389,69,99,0.0,27.62330952638724,100.0,True,True,True,False,True,benchmark
8552b08a67eecead2b84d6f9,WP2033,north-west,5041-17010-2,5041-17010-2,2,Ardnagappary;Drumkeen,0.500000;0.500000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-4050427.8309448897,2739.650950805598,920.9393219971485,306.54778134841035,1.5645898340627096,0.37895720446517556,0.37895720446517556,37.89572044651756,0.0,61.0,61.0,100.0,64.3739554933467,1596.5548054003189,1436.899324860287,3033.454130260606,5.0557568837676765,6.319696104709595,0,0.0,18.05627458488456,24.07503277984608,68,100,10.0,32.02194720423234,90.0,True,True,False,False,False,benchmark
8cf33a7d2fd6132242cdfffc,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,150.0,575.0,575.0,3.8333333333333335,3.8333333333333335,True,,-4154584.250978716,1772.595625452288,1887.9946473504583,1504.9854934154064,3.207526447674567,1.860476995907975,1.860476995907975,186.0476995907975,0.0,70.0,70.0,100.0,66.90953072261762,2952.675074292785,2952.675074292785,5905.35014858557,5.135087085726583,5.135087085726583,0,0.0,35.150893741580774,23.43392916105385,76,92,0.0,29.56464795295332,100.0,True,True,True,False,True,benchmark
96525860074c0a81e93c085d,WP2033,north-west,5041-17010-2,5041-17010-2,1,Drumkeen,1.000000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-4050427.8309448888,2739.650950805598,920.9393219971485,452.5271942566869,1.5645898340627096,0.5594183057716421,0.5594183057716421,55.94183057716421,0.0,65.0,65.0,100.0,64.5279982161229,1596.5548054003189,1436.8993248602867,3033.454130260606,5.0557568837676765,6.319696104709595,0,0.0,18.056274584884555,24.075032779846072,68,100,10.0,31.01305389836964,90.0,True,True,False,False,False,benchmark
9b5177ff92af6853dc749791,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,150.0,300.0,300.0,2.0,2.0,True,,-4082234.36569793,2597.5956254522885,1062.9946473504579,1161.4386977478935,1.8059285548812205,1.4357812675080972,1.4357812675080972,143.57812675080973,0.0,68.0,68.0,100.0,65.11489747123989,1830.3349572197267,1830.3349572197267,3660.6699144394534,6.101116524065755,6.101116524065755,0,0.0,21.789701871663414,14.526467914442277,61,107,0.0,23.80130489567372,100.0,True,True,True,False,True,benchmark
9d7438e8e2afa64f5faf1bea,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,80.0,480.0,384.0,6.0,4.8,True,,-4089032.778619457,2283.281003947631,1377.3092688551155,1193.840446673672,2.3399197199419066,1.4758366094149429,1.4758366094149429,147.5836609414943,0.0,64.0,64.0,100.0,65.47653132568298,2292.303342762013,2063.0730084858124,4355.376351247825,4.536850365883152,5.671062957353939,0,0.0,25.924859233618008,32.40607404202251,79,89,10.0,33.05747247051145,90.0,True,True,True,False,True,benchmark
9df2c2e78a651179d0b83523,WP2033,north-west,5041-17010-2,5041-17010-2,1,Sligo,1.000000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-3966726.4902608134,3310.179745021138,350.4105277816084,267.9089613449396,0.5953147361834016,0.3311915375667212,0.3311915375667212,33.11915375667212,0.0,65.0,65.0,100.0,62.676000137409616,357.95106937104197,322.15596243393776,680.1070318049797,1.1335117196749662,1.4168896495937076,0,0.0,4.048256141696307,5.397674855595077,21,147,10.0,17.46911348162737,64.74122082069698,True,True,False,False,False,benchmark
9eed6a6d213cccaad6436377,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,50.0,1075.0,860.0,21.5,17.2,True,,-4119108.2584770317,2213.774867455561,1446.8154053471853,283.5474470668123,2.4580041495703813,0.3505239783534768,0.3505239783534768,35.05239783534768,0.0,63.0,63.0,100.0,66.20810240457173,2455.271280083768,2209.744152075392,4665.01543215916,2.1697746196089116,2.7122182745111396,0,0.0,27.76794900094738,55.53589800189476,109,59,10.0,39.91050590892513,90.0,True,True,False,False,False,benchmark
9f1ba3cd5470625211855873,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,120.0,350.0,350.0,2.9166666666666665,2.9166666666666665,True,,-4099950.8741273633,2447.595625452289,1212.9946473504574,754.4910842746685,2.060764535389101,0.932708861349292,0.932708861349292,93.2708861349292,0.0,65.0,65.0,100.0,65.30830137545107,2080.3349572197267,2080.3349572197267,4160.669914439453,5.943814163484934,5.943814163484934,0,0.0,24.76589234785389,20.638243623211572,67,101,0.0,28.49511230067303,100.0,True,True,False,False,False,benchmark
a1d903eeea99e93444312ba9,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,100.0,425.0,340.0,4.25,3.4,True,,-4084460.0313832164,2422.421220995039,1238.169051807707,803.8768911704828,2.1035334956795353,0.9937600529096182,0.9937600529096182,99.37600529096183,0.0,64.0,64.0,100.0,65.20435322566568,2126.732806998823,1914.0595262989405,4040.7923332977634,4.753873333291486,5.942341666614358,0,0.0,24.05233531724859,24.05233531724859,70,98,10.0,32.23775353586724,90.0,True,True,True,False,True,benchmark
a385597fee3e9347786a239d,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,190.0,380.0,380.0,2.0,2.0,True,,-4109962.9080040106,2357.5956254522885,1302.9946473504579,1248.3558713336024,2.21366612369383,1.5432290819309287,1.5432290819309287,154.32290819309287,0.0,66.0,66.0,100.0,65.56862524760972,2222.894239490077,2222.8942394900764,4445.788478980154,5.849721682868624,5.849721682868624,0,0.0,26.463026660596153,13.927908768734817,64,104,0.0,29.835315979698983,100.0,True,True,True,False,True,benchmark
a595de0e4195673e6f04de6e,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,50.0,100.0,100.0,2.0,2.0,True,,-3999392.7024426893,3223.5975892460087,436.9926835567376,851.3263466259305,0.7424097265930092,1.0524175088980352,0.7424097265930092,74.24097265930092,0.0,57.0,57.0,100.0,63.5107324766057,809.3927342428065,809.3927342428065,1618.785468485613,8.093927342428065,8.093927342428065,0,0.0,9.635627788604838,19.271255577209676,50,118,0.0,23.68824745883164,100.0,True,True,False,False,False,benchmark
a786829e95386ae66b43b4b7,WP2033,north-west,5041-17010-2,5041-17010-2,1,Binbane,1.000000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-4050427.830944889,2739.6509508055983,920.939321997148,777.8368487524203,1.564589834062709,0.9615691114665029,0.9615691114665029,96.15691114665029,0.0,62.0,62.0,100.0,64.38189305396108,1596.5548054003186,1436.8993248602867,3033.4541302606053,5.055756883767676,6.319696104709594,0,0.0,18.056274584884555,24.075032779846072,66,102,10.0,32.642990776460415,90.0,True,True,False,False,False,benchmark
b6cf02b1c7f83df4b92def46,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,100.0,1200.0,960.0,12.0,9.6,True,,-4188183.897697338,1415.428297548632,2245.1619752541146,1350.338957052605,3.8143203557526206,1.6693015163710287,1.6693015163710287,166.93015163710288,0.0,68.0,68.0,100.0,67.89490173533956,3724.34087004352,3351.906783039168,7076.247653082688,2.948436522117787,3.6855456526472334,0,0.0,42.120521744539815,42.12052174453982,101,67,10.0,35.511411662994114,90.0,True,True,True,False,True,benchmark
b9fa36f6009f4425dabd57b7,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-4050427.8309448906,2739.650950805598,920.9393219971485,1007.1890566124712,1.5645898340627096,1.2450964335245833,1.2450964335245833,124.50964335245833,0.0,64.0,64.0,100.0,64.37395549334668,1596.5548054003189,1436.8993248602867,3033.454130260606,5.0557568837676765,6.319696104709595,0,0.0,18.05627458488456,24.07503277984608,68,100,10.0,30.95999001651473,90.0,True,True,True,False,True,benchmark
bbd55ed58d2e55cc35006a9a,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,100.0,1200.0,1200.0,12.0,12.0,True,,-4230600.846061909,1282.7372366744669,2377.853036128279,1454.2317635025538,4.0397500664359445,1.7977347652535793,1.7977347652535793,179.77347652535792,0.0,68.0,68.0,100.0,68.60615648592425,3698.1159137723034,3698.1159137723025,7396.231827544606,3.0817632614769193,3.0817632614769193,0,0.0,44.02518944967027,44.02518944967027,105,63,0.0,35.17324873951998,100.0,True,True,True,False,True,benchmark
bec6efe5f4f898d0c1a05626,WP2033,north-west,5041-17010-2,5041-17010-2,1,Clogher,1.000000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-4050427.830944889,2739.650950805598,920.9393219971485,-237.92456719928305,1.5645898340627096,-0.29412455201217413,-0.29412455201217413,-29.412455201217412,0.0,62.0,62.0,100.0,64.60347163667903,1596.5548054003189,1436.8993248602867,3033.454130260606,5.0557568837676765,6.319696104709595,0,0.0,18.05627458488456,24.07503277984608,67,101,10.0,31.888012786289693,90.0,True,True,False,False,False,benchmark
bfb2ec8f52a29df764c96ba4,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,360.0,288.0,3.0,2.4,True,,-4069733.235793416,2586.8596593237953,1073.730613478951,661.6483950269976,1.8241679579149135,0.8179358696232867,0.8179358696232867,81.79358696232867,0.0,62.0,62.0,100.0,64.70750901842314,1852.6687431175633,1667.4018688058068,3520.07061192337,4.88898696100468,6.111233701255851,0,0.0,20.95280126144863,17.460667717873857,63,105,10.0,32.99528257663987,90.0,True,True,False,False,False,benchmark
caa928c87ef9bc4597e4306f,WP2033,north-west,5041-17010-2,5041-17010-2,2,Binbane;Drumkeen,0.500000;0.500000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-4050427.830944889,2739.650950805598,920.9393219971485,318.9334256346483,1.5645898340627096,0.3942684525634882,0.3942684525634882,39.42684525634882,0.0,63.0,63.0,100.0,64.37395549334668,1596.5548054003189,1436.899324860287,3033.454130260606,5.0557568837676765,6.319696104709595,0,0.0,18.05627458488456,24.07503277984608,69,99,10.0,31.09103350946195,90.0,True,True,False,False,False,benchmark
ce63782e69d513457655a8fb,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,120.0,1440.0,1440.0,12.0,12.0,True,,-4271564.78821783,980.9094299552995,2679.680842847447,1815.662971431586,4.55252730023476,2.244539369615032,2.244539369615032,224.4539369615032,0.0,72.0,72.0,100.0,69.71485104743583,4154.0677165448515,4154.0677165448515,8308.135433089703,2.8847692476005915,2.8847692476005915,0,0.0,49.45318710172443,41.21098925143703,108,60,0.0,37.578776799241304,100.0,True,True,True,False,True,benchmark
d030cecc521ab5d405828831,WP2033,north-west,5041-17010-2,5041-17010-2,2,Croaghonagh;Drumkeen,0.500000;0.500000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-4050427.830944889,2739.6509508055974,920.9393219971489,-270.5080266548721,1.5645898340627105,-0.3344045261577396,-0.3344045261577396,-33.44045261577396,0.0,63.0,63.0,100.0,64.5279982161229,1596.5548054003186,1436.899324860287,3033.454130260606,5.0557568837676765,6.319696104709595,0,0.0,18.05627458488456,24.07503277984608,70,98,10.0,30.726024599544036,90.0,True,True,False,False,False,benchmark
d3839536b996285cf488388e,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,25.0,850.0,850.0,34.0,34.0,True,,-4064447.950972861,2857.765592668421,802.8246801343253,670.4523992439754,1.3639240969197113,0.8288194611191702,0.8288194611191702,82.88194611191702,0.0,57.0,57.0,100.0,65.06144168821551,1518.7541588576005,1518.7541588576007,3037.508317715201,1.7867695986560006,1.7867695986560006,0,0.0,18.08040665306667,72.32162661226668,127,41,0.0,43.15777727465846,100.0,True,True,False,False,False,benchmark
d93db0af744ee5fc8199e8c1,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,150.0,1800.0,1800.0,12.0,12.0,True,,-4326025.971270487,640.4256959695348,3020.1645768332114,2060.4879773916546,5.130977341549739,2.547194307888258,2.547194307888258,254.71943078882583,0.0,73.0,73.0,100.0,71.20452410348489,4681.162211609113,4681.162211609113,9362.324423218226,2.600645673116174,2.600645673116174,0,0.0,55.728121566775165,37.15208104451678,104,64,0.0,37.60122322489819,100.0,True,True,True,False,True,benchmark
de386cbc82e27db68b892221,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,190.0,2280.0,2280.0,12.0,12.0,True,,-4384697.94313222,262.5868485213808,3398.0034242813654,2246.1146299439934,5.772890229305859,2.776667693786008,2.776667693786008,277.6667693786008,0.0,73.0,73.0,100.0,72.40642834091756,5175.419442473156,5175.419442473157,10350.838884946312,2.2699208081022615,2.2699208081022615,0,0.0,61.61213621991853,32.42744011574659,104,64,0.0,39.9467778358983,100.0,True,True,True,False,True,benchmark
df01c43c7485e731043c7c20,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,80.0,320.0,256.0,4.0,3.2,True,,-4056702.216176585,2688.052544449183,972.5377283535631,917.570559083957,1.6522507039059162,1.134309217442352,1.134309217442352,113.43092174423519,0.0,63.0,63.0,100.0,64.6505969815277,1684.0139345752496,1515.6125411177245,3199.626475692974,4.999416368270272,6.24927046033784,0,0.0,19.045395688648657,23.80674461081082,67,101,10.0,32.38466628016784,90.0,True,True,True,False,True,benchmark
e3fe868fc793992d5308763e,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,50.0,50.0,50.0,1.0,1.0,True,,-3973115.4045367776,3410.014661626268,250.5756111764781,714.9092742456705,0.4257045437701289,0.8837774614537158,0.4257045437701289,42.57045437701289,0.0,56.0,56.0,100.0,62.84519008183922,504.864948883855,504.864948883855,1009.72989776771,10.0972989776771,10.0972989776771,0,0.0,6.010297010522083,12.020594021044166,39,129,0.0,25.683403936670455,100.0,True,True,False,False,False,benchmark
e45a4b3277fd763ea2543c5d,WP2033,north-west,5041-17010-2,5041-17010-2,1,Glenree,1.000000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-3966726.4902608134,3310.179745021138,350.4105277816084,267.9089613449396,0.5953147361834016,0.3311915375667212,0.3311915375667212,33.11915375667212,0.0,65.0,65.0,100.0,62.676000137409616,357.951069371042,322.15596243393776,680.1070318049798,1.1335117196749662,1.4168896495937078,0,0.0,4.048256141696308,5.397674855595078,21,147,10.0,17.46911348162737,64.74122082069698,True,True,False,False,False,benchmark
e52f176bfcd147a627d13e69,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,190.0,190.0,152.0,1.0,0.8,True,,-4018532.164119945,3016.9294211066945,643.6608516960519,889.9408919519337,1.0935196283766742,1.1001531672155374,1.0935196283766742,109.35196283766741,0.0,61.0,61.0,100.0,63.964994012594936,1167.7204225590685,1050.9483803031617,2218.66880286223,5.838602112795343,7.298252640994178,0,0.0,13.20636192179899,6.950716800946838,49,119,10.0,31.23108723091434,90.0,True,True,True,False,True,benchmark
f28346f9678b9b02215ca5e8,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,150.0,575.0,460.0,3.8333333333333335,3.066666666666667,True,,-4115273.0889542326,2042.9479017748336,1617.6423710279128,1414.8680679745594,2.7482231982132768,1.749073000522838,1.749073000522838,174.9073000522838,0.0,69.0,69.0,100.0,65.99543357443426,2644.040842943362,2379.636758649025,5023.677601592387,4.36841530573251,5.460519132165638,0,0.0,29.902842866621356,19.93522857774757,74,94,10.0,31.979778244421638,90.0,True,True,True,False,True,benchmark
f47651dbf5a0f3907eec5326,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,80.0,475.0,475.0,5.9375,5.9375,True,,-4120157.186490163,2137.3333799257925,1523.2568928769538,1273.9292855098247,2.5878710924112447,1.5748431732227413,1.5748431732227413,157.48431732227414,0.0,66.0,66.0,100.0,66.14929979158761,2456.542052716549,2456.542052716549,4913.084105433098,5.17166747940326,5.17166747940326,0,0.0,29.24454824662558,36.55568530828198,83,85,0.0,29.097156420515322,100.0,True,True,True,False,True,benchmark
f49e208c547c0b51b1f01a0d,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,120.0,575.0,460.0,4.791666666666667,3.8333333333333335,True,,-4113750.773090401,2042.9479017748336,1617.6423710279128,998.8769563983005,2.7482231982132768,1.2348209383096418,1.2348209383096418,123.48209383096417,0.0,68.0,68.0,100.0,65.84139085165806,2644.040842943362,2379.636758649025,5023.677601592387,4.36841530573251,5.460519132165638,0,0.0,29.902842866621356,24.91903572218446,77,91,10.0,33.943250806231184,90.0,True,True,True,False,True,benchmark
f7b54815fbc3c2708878b5e0,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,100.0,400.0,320.0,4.0,3.2,True,,-4078943.9650513297,2485.666774198407,1174.9234986043393,768.3056858545897,1.9960852119239114,0.9497865996793472,0.9497865996793472,94.97865996793472,0.0,64.0,64.0,100.0,65.07250650087093,2021.3235516598768,1819.191196493889,3840.514748153766,4.800643435192208,6.000804293990259,0,0.0,22.860206834248608,22.860206834248608,66,102,10.0,32.0079768620462,90.0,True,True,False,False,False,benchmark
f9872ce19113a56ad83cf91e,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,150.0,1800.0,1440.0,12.0,9.6,True,,-4266486.945048028,712.5823641742625,2948.007908628484,2060.4879773916546,5.008389906268849,2.547194307888258,2.547194307888258,254.71943078882583,0.0,73.0,73.0,100.0,70.15825664330882,4813.985667765595,4332.587100989036,9146.572768754631,2.540714657987398,3.175893322484247,0,0.0,54.44388552830138,36.295923685534255,102,66,10.0,37.48974133060204,90.0,True,True,True,False,True,benchmark
fc1ad1691b7a6765d97f92be,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,theoretical,0.0,100.0,100.0,100.0,120.0,475.0,475.0,3.9583333333333335,3.9583333333333335,True,,-4131145.592140179,2072.5956254522885,1587.9946473504579,979.1118072799945,2.697854486658804,1.2103870780391037,1.2103870780391037,121.03870780391037,0.0,69.0,69.0,100.0,66.17691794291949,2602.894239490076,2602.8942394900764,5205.788478980152,5.479777346294897,5.479777346294897,0,0.0,30.98683618440567,25.822363487004726,79,89,0.0,29.820635213025632,100.0,True,True,True,False,True,benchmark
