bus,ac_component,response_zone_id,component_zone_count,component_silhouette,feature_norm,active_mode_count,clustering_basis
73011,3,C003-Z001,2,0.9199313160476971,0.03430775821373496,8,centered_event_weighted_directional_ptdf
73012,3,C003-Z001,2,0.9199313160476971,0.034307758213735016,8,centered_event_weighted_directional_ptdf
73500,3,C003-Z001,2,0.9199313160476971,0.05077971797466798,8,centered_event_weighted_directional_ptdf
73510,3,C003-Z001,2,0.9199313160476971,0.05077971797467326,8,centered_event_weighted_directional_ptdf
74011,3,C003-Z001,2,0.9199313160476971,0.03727290503060217,8,centered_event_weighted_directional_ptdf
74012,3,C003-Z001,2,0.9199313160476971,0.0372729050306025,8,centered_event_weighted_directional_ptdf
74511,3,C003-Z001,2,0.9199313160476971,0.03427176501987023,8,centered_event_weighted_directional_ptdf
74512,3,C003-Z001,2,0.9199313160476971,0.03427163306538254,8,centered_event_weighted_directional_ptdf
74520,3,C003-Z001,2,0.9199313160476971,0.034097980340922346,8,centered_event_weighted_directional_ptdf
74711,3,C003-Z001,2,0.9199313160476971,0.034304596303590104,8,centered_event_weighted_directional_ptdf
74712,3,C003-Z001,2,0.9199313160476971,0.034304596303590014,8,centered_event_weighted_directional_ptdf
75010,3,C003-Z001,2,0.9199313160476971,0.06344624544122587,8,centered_event_weighted_directional_ptdf
75012,3,C003-Z001,2,0.9199313160476971,0.06344624544122585,8,centered_event_weighted_directional_ptdf
75510,3,C003-Z001,2,0.9199313160476971,0.0783653960749188,8,centered_event_weighted_directional_ptdf
75511,3,C003-Z001,2,0.9199313160476971,0.07831856407292587,8,centered_event_weighted_directional_ptdf
75514,3,C003-Z001,2,0.9199313160476971,0.07836539607491874,8,centered_event_weighted_directional_ptdf
75520,3,C003-Z001,2,0.9199313160476971,0.04829308607478737,8,centered_event_weighted_directional_ptdf
75521,3,C003-Z001,2,0.9199313160476971,0.048158768010352626,8,centered_event_weighted_directional_ptdf
75522,3,C003-Z001,2,0.9199313160476971,0.04815876801035249,8,centered_event_weighted_directional_ptdf
75523,3,C003-Z001,2,0.9199313160476971,0.0482930860747873,8,centered_event_weighted_directional_ptdf
75610,3,C003-Z001,2,0.9199313160476971,0.07836539607490546,8,centered_event_weighted_directional_ptdf
75611,3,C003-Z001,2,0.9199313160476971,0.07836539607491816,8,centered_event_weighted_directional_ptdf
75710,3,C003-Z001,2,0.9199313160476971,0.034304596303590194,8,centered_event_weighted_directional_ptdf
75810,3,C003-Z001,2,0.9199313160476971,0.0426682489492619,8,centered_event_weighted_directional_ptdf
76011,3,C003-Z001,2,0.9199313160476971,0.03428604694288091,8,centered_event_weighted_directional_ptdf
76012,3,C003-Z001,2,0.9199313160476971,0.034286069145335996,8,centered_event_weighted_directional_ptdf
76511,3,C003-Z001,2,0.9199313160476971,0.03432447118898324,8,centered_event_weighted_directional_ptdf
76512,3,C003-Z001,2,0.9199313160476971,0.03432447118898315,8,centered_event_weighted_directional_ptdf
76513,3,C003-Z001,2,0.9199313160476971,0.03434220494845375,8,centered_event_weighted_directional_ptdf
76514,3,C003-Z001,2,0.9199313160476971,0.034342204948453865,8,centered_event_weighted_directional_ptdf
76810,3,C003-Z001,2,0.9199313160476971,0.049900816231792176,8,centered_event_weighted_directional_ptdf
77010,3,C003-Z001,2,0.9199313160476971,0.034863599436362865,8,centered_event_weighted_directional_ptdf
77210,3,C003-Z001,2,0.9199313160476971,0.04990081623174376,8,centered_event_weighted_directional_ptdf
77211,3,C003-Z001,2,0.9199313160476971,0.04990081623174304,8,centered_event_weighted_directional_ptdf
77212,3,C003-Z001,2,0.9199313160476971,0.04990081623174271,8,centered_event_weighted_directional_ptdf
77511,3,C003-Z001,2,0.9199313160476971,0.04108791620187144,8,centered_event_weighted_directional_ptdf
77512,3,C003-Z001,2,0.9199313160476971,0.04109257191820305,8,centered_event_weighted_directional_ptdf
78511,3,C003-Z001,2,0.9199313160476971,0.037272905030588624,8,centered_event_weighted_directional_ptdf
78512,3,C003-Z001,2,0.9199313160476971,0.037272905030588985,8,centered_event_weighted_directional_ptdf
79010,3,C003-Z001,2,0.9199313160476971,0.027105852249540426,8,centered_event_weighted_directional_ptdf
79015,3,C003-Z001,2,0.9199313160476971,0.015402147436872425,8,centered_event_weighted_directional_ptdf
79016,3,C003-Z001,2,0.9199313160476971,0.004542442762077607,8,centered_event_weighted_directional_ptdf
79017,3,C003-Z001,2,0.9199313160476971,0.015402147436860034,8,centered_event_weighted_directional_ptdf
79510,3,C003-Z001,2,0.9199313160476971,0.06616592441782924,8,centered_event_weighted_directional_ptdf
80011,3,C003-Z001,2,0.9199313160476971,0.03434220494846033,8,centered_event_weighted_directional_ptdf
80012,3,C003-Z001,2,0.9199313160476971,0.03434220494846015,8,centered_event_weighted_directional_ptdf
80511,3,C003-Z001,2,0.9199313160476971,0.04003112924937895,8,centered_event_weighted_directional_ptdf
80512,3,C003-Z001,2,0.9199313160476971,0.04003112924937895,8,centered_event_weighted_directional_ptdf
80710,3,C003-Z001,2,0.9199313160476971,0.053068202432870276,8,centered_event_weighted_directional_ptdf
80711,3,C003-Z001,2,0.9199313160476971,0.05306820243287018,8,centered_event_weighted_directional_ptdf
81010,3,C003-Z001,2,0.9199313160476971,0.03434220494846222,8,centered_event_weighted_directional_ptdf
81011,3,C003-Z001,2,0.9199313160476971,0.034342560387049845,8,centered_event_weighted_directional_ptdf
81020,3,C003-Z001,2,0.9199313160476971,0.03459137284820284,8,centered_event_weighted_directional_ptdf
81031,3,C003-Z001,2,0.9199313160476971,0.0343422049484624,8,centered_event_weighted_directional_ptdf
81510,3,C003-Z001,2,0.9199313160476971,0.04003112924933631,8,centered_event_weighted_directional_ptdf
81511,3,C003-Z001,2,0.9199313160476971,0.04003112924933477,8,centered_event_weighted_directional_ptdf
81512,3,C003-Z001,2,0.9199313160476971,0.04003112924936799,8,centered_event_weighted_directional_ptdf
81520,3,C003-Z001,2,0.9199313160476971,0.03639551104558884,8,centered_event_weighted_directional_ptdf
81810,3,C003-Z001,2,0.9199313160476971,0.09832569678326382,8,centered_event_weighted_directional_ptdf
82020,3,C003-Z001,2,0.9199313160476971,0.035304780592428926,8,centered_event_weighted_directional_ptdf
82511,3,C003-Z001,2,0.9199313160476971,0.03427176501986947,8,centered_event_weighted_directional_ptdf
82512,3,C003-Z001,2,0.9199313160476971,0.03427176501986968,8,centered_event_weighted_directional_ptdf
83011,3,C003-Z001,2,0.9199313160476971,0.03851132807977714,8,centered_event_weighted_directional_ptdf
83012,3,C003-Z001,2,0.9199313160476971,0.03851132807977948,8,centered_event_weighted_directional_ptdf
83510,3,C003-Z001,2,0.9199313160476971,0.06932288470599289,8,centered_event_weighted_directional_ptdf
84011,3,C003-Z001,2,0.9199313160476971,0.03430147430364019,8,centered_event_weighted_directional_ptdf
84012,3,C003-Z001,2,0.9199313160476971,0.034299858301414514,8,centered_event_weighted_directional_ptdf
84411,3,C003-Z001,2,0.9199313160476971,0.07836539607490718,8,centered_event_weighted_directional_ptdf
84412,3,C003-Z001,2,0.9199313160476971,0.07836539607490631,8,centered_event_weighted_directional_ptdf
84511,3,C003-Z001,2,0.9199313160476971,0.06344624544123473,8,centered_event_weighted_directional_ptdf
84512,3,C003-Z001,2,0.9199313160476971,0.06344624544123548,8,centered_event_weighted_directional_ptdf
85020,3,C003-Z001,2,0.9199313160476971,0.03761940182473141,8,centered_event_weighted_directional_ptdf
85510,3,C003-Z001,2,0.9199313160476971,0.058417071422867686,8,centered_event_weighted_directional_ptdf
86220,3,C003-Z001,2,0.9199313160476971,0.0359005813598963,8,centered_event_weighted_directional_ptdf
86280,3,C003-Z001,2,0.9199313160476971,0.03590058135989708,8,centered_event_weighted_directional_ptdf
86311,3,C003-Z001,2,0.9199313160476971,0.034271633065383236,8,centered_event_weighted_directional_ptdf
86312,3,C003-Z001,2,0.9199313160476971,0.03427163306538501,8,centered_event_weighted_directional_ptdf
86511,3,C003-Z001,2,0.9199313160476971,0.034133581784367206,8,centered_event_weighted_directional_ptdf
86512,3,C003-Z001,2,0.9199313160476971,0.03413358178436741,8,centered_event_weighted_directional_ptdf
87510,3,C003-Z001,2,0.9199313160476971,0.058417071422938796,8,centered_event_weighted_directional_ptdf
87900,3,C003-Z001,2,0.9199313160476971,0.05077971797466702,8,centered_event_weighted_directional_ptdf
87901,3,C003-Z001,2,0.9199313160476971,0.04338245112574896,8,centered_event_weighted_directional_ptdf
88011,3,C003-Z001,2,0.9199313160476971,0.03427163306538165,8,centered_event_weighted_directional_ptdf
88012,3,C003-Z001,2,0.9199313160476971,0.034271633065381134,8,centered_event_weighted_directional_ptdf
88511,3,C003-Z001,2,0.9199313160476971,0.034271633065382355,8,centered_event_weighted_directional_ptdf
88512,3,C003-Z001,2,0.9199313160476971,0.034271633065381835,8,centered_event_weighted_directional_ptdf
89210,3,C003-Z001,2,0.9199313160476971,0.09832569678333508,8,centered_event_weighted_directional_ptdf
89311,3,C003-Z001,2,0.9199313160476971,0.07836539607490783,8,centered_event_weighted_directional_ptdf
89312,3,C003-Z001,2,0.9199313160476971,0.07836539607490774,8,centered_event_weighted_directional_ptdf
89510,3,C003-Z001,2,0.9199313160476971,0.11355190965110112,8,centered_event_weighted_directional_ptdf
89515,3,C003-Z001,2,0.9199313160476971,0.33267725531740594,8,centered_event_weighted_directional_ptdf
89516,3,C003-Z001,2,0.9199313160476971,0.41813127949793044,8,centered_event_weighted_directional_ptdf
89517,3,C003-Z001,2,0.9199313160476971,0.3326772553174226,8,centered_event_weighted_directional_ptdf
90011,3,C003-Z001,2,0.9199313160476971,0.03413849313566305,8,centered_event_weighted_directional_ptdf
90012,3,C003-Z001,2,0.9199313160476971,0.03413358178438623,8,centered_event_weighted_directional_ptdf
90020,3,C003-Z001,2,0.9199313160476971,0.030678360257409925,8,centered_event_weighted_directional_ptdf
90210,3,C003-Z001,2,0.9199313160476971,0.04978973979353617,8,centered_event_weighted_directional_ptdf
90310,3,C003-Z001,2,0.9199313160476971,0.040167037997810566,8,centered_event_weighted_directional_ptdf
90320,3,C003-Z001,2,0.9199313160476971,0.033567907434874734,8,centered_event_weighted_directional_ptdf
90331,3,C003-Z001,2,0.9199313160476971,0.04016703799781049,8,centered_event_weighted_directional_ptdf
90420,3,C003-Z001,2,0.9199313160476971,0.03249868462673371,8,centered_event_weighted_directional_ptdf
90440,3,C003-Z001,2,0.9199313160476971,0.02680550313750423,8,centered_event_weighted_directional_ptdf
90511,3,C003-Z001,2,0.9199313160476971,0.03413849313566823,8,centered_event_weighted_directional_ptdf
90512,3,C003-Z001,2,0.9199313160476971,0.034138493135667726,8,centered_event_weighted_directional_ptdf
90710,3,C003-Z001,2,0.9199313160476971,0.03430775821373482,8,centered_event_weighted_directional_ptdf
star:1072-1041-10421-2,3,C003-Z001,2,0.9199313160476971,0.005691059706843833,8,centered_event_weighted_directional_ptdf
star:1122-1121-11221-1,3,C003-Z001,2,0.9199313160476971,0.008443570515180436,8,centered_event_weighted_directional_ptdf
star:1122-1121-11222-2,3,C003-Z001,2,0.9199313160476971,0.008443570515216874,8,centered_event_weighted_directional_ptdf
star:1212-1211-12121-1,3,C003-Z001,2,0.9199313160476971,0.0057470410955591,8,centered_event_weighted_directional_ptdf
star:1212-12111-12122-2,3,C003-Z001,2,0.9199313160476971,0.005747041095559308,8,centered_event_weighted_directional_ptdf
star:1244-1243-12402-1,3,C003-Z001,2,0.9199313160476971,0.005731405299987878,8,centered_event_weighted_directional_ptdf
star:1472-1471-14721-1,3,C003-Z001,2,0.9199313160476971,0.009878810514109888,8,centered_event_weighted_directional_ptdf
star:1472-1471-14722-2,3,C003-Z001,2,0.9199313160476971,0.009878810514120673,8,centered_event_weighted_directional_ptdf
star:1474-1472-14723-1,3,C003-Z001,2,0.9199313160476971,0.01004658806284684,8,centered_event_weighted_directional_ptdf
star:1602-1601-16022-1,3,C003-Z001,2,0.9199313160476971,0.005690757260293725,8,centered_event_weighted_directional_ptdf
star:1602-16011-16021-1,3,C003-Z001,2,0.9199313160476971,0.005690774317757218,8,centered_event_weighted_directional_ptdf
star:1642-1641-16421-1,3,C003-Z001,2,0.9199313160476971,0.008289515523449033,8,centered_event_weighted_directional_ptdf
star:1642-1641-16422-2,3,C003-Z001,2,0.9199313160476971,0.008289515523386401,8,centered_event_weighted_directional_ptdf
star:1642-16411-16424-4,3,C003-Z001,2,0.9199313160476971,0.008434607444848839,8,centered_event_weighted_directional_ptdf
star:1742-1741-17421-1,3,C003-Z001,2,0.9199313160476971,0.009128624792909625,8,centered_event_weighted_directional_ptdf
star:1742-1741-17422-2,3,C003-Z001,2,0.9199313160476971,0.009128624792916403,8,centered_event_weighted_directional_ptdf
star:1742-17411-17423-3,3,C003-Z001,2,0.9199313160476971,0.009050424375067008,8,centered_event_weighted_directional_ptdf
star:1742-17411-17424-4,3,C003-Z001,2,0.9199313160476971,0.009050870202754864,8,centered_event_weighted_directional_ptdf
star:2002-2001-20021-1,3,C003-Z001,2,0.9199313160476971,0.006760220579708398,8,centered_event_weighted_directional_ptdf
star:2042-2041-20421-1,3,C003-Z001,2,0.9199313160476971,0.008483348529289812,8,centered_event_weighted_directional_ptdf
star:2042-20416-20424-4,3,C003-Z001,2,0.9199313160476971,0.009873551525952056,8,centered_event_weighted_directional_ptdf
star:2052-2041-20422-2,3,C003-Z001,2,0.9199313160476971,0.008486367068207452,8,centered_event_weighted_directional_ptdf
star:2204-2202-22021-1,3,C003-Z001,2,0.9199313160476971,0.009391950404330678,8,centered_event_weighted_directional_ptdf
star:2204-2202-22022-2,3,C003-Z001,2,0.9199313160476971,0.009416605990356803,8,centered_event_weighted_directional_ptdf
star:2204-2212-22023-3,3,C003-Z001,2,0.9199313160476971,0.009609698566544506,8,centered_event_weighted_directional_ptdf
star:2522-2521-25221-1,3,C003-Z001,2,0.9199313160476971,0.041792985523372204,8,centered_event_weighted_directional_ptdf
star:2522-2521-25222-2,3,C003-Z001,2,0.9199313160476971,0.041842836929527075,8,centered_event_weighted_directional_ptdf
star:2562-2561-25621-1,3,C003-Z001,2,0.9199313160476971,0.009870532059889253,8,centered_event_weighted_directional_ptdf
star:2562-2571-25622-2,3,C003-Z001,2,0.9199313160476971,0.009870533553442825,8,centered_event_weighted_directional_ptdf
star:2563-2561-25624-4,3,C003-Z001,2,0.9199313160476971,0.009870388108327351,8,centered_event_weighted_directional_ptdf
star:2563-2571-25625-5,3,C003-Z001,2,0.9199313160476971,0.009870389490119789,8,centered_event_weighted_directional_ptdf
star:2742-2741-27421-1,3,C003-Z001,2,0.9199313160476971,0.007209888148128816,8,centered_event_weighted_directional_ptdf
star:2742-2741-27422-2,3,C003-Z001,2,0.9199313160476971,0.007209888148128763,8,centered_event_weighted_directional_ptdf
star:2842-2841-28421-1,3,C003-Z001,2,0.9199313160476971,0.008033115475125908,8,centered_event_weighted_directional_ptdf
star:3082-3081-30822-2,3,C003-Z001,2,0.9199313160476971,0.009231629354819644,8,centered_event_weighted_directional_ptdf
star:3082-3091-30824-4,3,C003-Z001,2,0.9199313160476971,0.009231637106241714,8,centered_event_weighted_directional_ptdf
star:3192-3191-31922-1,3,C003-Z001,2,0.9199313160476971,0.005807062218027674,8,centered_event_weighted_directional_ptdf
star:3192-31911-31927-2,3,C003-Z001,2,0.9199313160476971,0.005807062218029317,8,centered_event_weighted_directional_ptdf
star:3202-3201-32021-1,3,C003-Z001,2,0.9199313160476971,0.005682750943834969,8,centered_event_weighted_directional_ptdf
star:3203-3209-32022-2,3,C003-Z001,2,0.9199313160476971,0.0056832129480520925,8,centered_event_weighted_directional_ptdf
star:3204-3202-32081-1,3,C003-Z001,2,0.9199313160476971,0.005731405299998532,8,centered_event_weighted_directional_ptdf
star:3282-3281-32823-3,3,C003-Z001,2,0.9199313160476971,0.004517835735657532,8,centered_event_weighted_directional_ptdf
star:3282-32810-32824-4,3,C003-Z001,2,0.9199313160476971,0.004518490383665941,8,centered_event_weighted_directional_ptdf
star:3332-3331-33321-1,3,C003-Z001,2,0.9199313160476971,0.00576375557742831,8,centered_event_weighted_directional_ptdf
star:3332-3331-33323-3,3,C003-Z001,2,0.9199313160476971,0.005763755577428105,8,centered_event_weighted_directional_ptdf
star:3342-3341-33421-1,3,C003-Z001,2,0.9199313160476971,0.007850507150963299,8,centered_event_weighted_directional_ptdf
star:3342-3341-33422-2,3,C003-Z001,2,0.9199313160476971,0.00785050715094876,8,centered_event_weighted_directional_ptdf
star:3462-3461-34621-1,3,C003-Z001,2,0.9199313160476971,0.005550448273366825,8,centered_event_weighted_directional_ptdf
star:3462-3461-34622-2,3,C003-Z001,2,0.9199313160476971,0.005550448273335664,8,centered_event_weighted_directional_ptdf
star:3464-3462-34641-1,3,C003-Z001,2,0.9199313160476971,0.00660644206793032,8,centered_event_weighted_directional_ptdf
star:3472-3471-34721-1,3,C003-Z001,2,0.9199313160476971,0.009224378693430598,8,centered_event_weighted_directional_ptdf
star:3472-3471-34722-2,3,C003-Z001,2,0.9199313160476971,0.00922437869340839,8,centered_event_weighted_directional_ptdf
star:3472-3471-34723-3,3,C003-Z001,2,0.9199313160476971,0.009224378693424486,8,centered_event_weighted_directional_ptdf
star:3472-3471-34724-4,3,C003-Z001,2,0.9199313160476971,0.009224378693420947,8,centered_event_weighted_directional_ptdf
star:3522-3521-35221-1,3,C003-Z001,2,0.9199313160476971,0.007752311522795578,8,centered_event_weighted_directional_ptdf
star:3522-3521-35223-3,3,C003-Z001,2,0.9199313160476971,0.007755883646577989,8,centered_event_weighted_directional_ptdf
star:3522-35211-35222-2,3,C003-Z001,2,0.9199313160476971,0.009793087303757006,8,centered_event_weighted_directional_ptdf
star:3522-35211-35224-4,3,C003-Z001,2,0.9199313160476971,0.010345087995616894,8,centered_event_weighted_directional_ptdf
star:3522-35231-35236-1,3,C003-Z001,2,0.9199313160476971,0.01851893819840326,8,centered_event_weighted_directional_ptdf
star:3522-35231-35238-3,3,C003-Z001,2,0.9199313160476971,0.01854638198060558,8,centered_event_weighted_directional_ptdf
star:3522-35232-35237-2,3,C003-Z001,2,0.9199313160476971,0.015768952787543384,8,centered_event_weighted_directional_ptdf
star:3554-3550-35542-2,3,C003-Z001,2,0.9199313160476971,0.009084554493916304,8,centered_event_weighted_directional_ptdf
star:3554-3551-35541-1,3,C003-Z001,2,0.9199313160476971,0.007575797217034123,8,centered_event_weighted_directional_ptdf
star:3642-3641-36421-1,3,C003-Z001,2,0.9199313160476971,0.007909988605616057,8,centered_event_weighted_directional_ptdf
star:3842-3851-38423-3,3,C003-Z001,2,0.9199313160476971,0.008012321108106738,8,centered_event_weighted_directional_ptdf
star:3842-3851-38424-4,3,C003-Z001,2,0.9199313160476971,0.008128553726674327,8,centered_event_weighted_directional_ptdf
star:3852-3841-38421-1,3,C003-Z001,2,0.9199313160476971,0.008105995933215362,8,centered_event_weighted_directional_ptdf
star:3852-3841-38422-2,3,C003-Z001,2,0.9199313160476971,0.008247002294621901,8,centered_event_weighted_directional_ptdf
star:3934-3942-39402-1,3,C003-Z001,2,0.9199313160476971,0.006630287850469485,8,centered_event_weighted_directional_ptdf
star:3940-3941-39423-1,3,C003-Z001,2,0.9199313160476971,0.004947613720854548,8,centered_event_weighted_directional_ptdf
star:3954-3942-39421-2,3,C003-Z001,2,0.9199313160476971,0.00648004060255272,8,centered_event_weighted_directional_ptdf
star:4384-4382-43821-1,3,C003-Z001,2,0.9199313160476971,0.005708572519395589,8,centered_event_weighted_directional_ptdf
star:4472-4461-44623-3,3,C003-Z001,2,0.9199313160476971,0.009243546716328247,8,centered_event_weighted_directional_ptdf
star:4472-4471-44624-4,3,C003-Z001,2,0.9199313160476971,0.00924354671632884,8,centered_event_weighted_directional_ptdf
star:4664-4662-46621-1,3,C003-Z001,2,0.9199313160476971,0.008091320488630628,8,centered_event_weighted_directional_ptdf
star:4664-4662-46622-2,3,C003-Z001,2,0.9199313160476971,0.008091320488629799,8,centered_event_weighted_directional_ptdf
star:4722-4721-47221-1,3,C003-Z001,2,0.9199313160476971,0.0056824769244589205,8,centered_event_weighted_directional_ptdf
star:4722-47210-47222-2,3,C003-Z001,2,0.9199313160476971,0.005681824073833352,8,centered_event_weighted_directional_ptdf
star:4942-4941-49422-2,3,C003-Z001,2,0.9199313160476971,0.0028698768776701388,8,centered_event_weighted_directional_ptdf
star:4943-4941-49421-1,3,C003-Z001,2,0.9199313160476971,0.002869792163430123,8,centered_event_weighted_directional_ptdf
star:5042-5041-50421-1,3,C003-Z001,2,0.9199313160476971,0.08375179253776999,8,centered_event_weighted_directional_ptdf
star:5142-51410-51422-2,3,C003-Z001,2,0.9199313160476971,0.005702191451012291,8,centered_event_weighted_directional_ptdf
star:5464-5462-54621-1,3,C003-Z001,2,0.9199313160476971,0.010521356484544003,8,centered_event_weighted_directional_ptdf
star:5464-5462-54624-4,3,C003-Z001,2,0.9199313160476971,0.010521356484543713,8,centered_event_weighted_directional_ptdf
star:5464-54622-54623-2,3,C003-Z001,2,0.9199313160476971,0.010556543473606612,8,centered_event_weighted_directional_ptdf
star:30820-3081-30821-1,3,C003-Z001,2,0.9199313160476971,0.009231887734104802,8,centered_event_weighted_directional_ptdf
star:30820-3091-30826-3,3,C003-Z001,2,0.9199313160476971,0.009231879982795819,8,centered_event_weighted_directional_ptdf
star:70510-70520-70561-1,3,C003-Z001,2,0.9199313160476971,0.037406951255838775,8,centered_event_weighted_directional_ptdf
star:70510-70520-70562-1,3,C003-Z001,2,0.9199313160476971,0.037419717691723475,8,centered_event_weighted_directional_ptdf
star:74511-74520-74562-1,3,C003-Z001,2,0.9199313160476971,0.034288248148117345,8,centered_event_weighted_directional_ptdf
star:74511-74520-74564-1,3,C003-Z001,2,0.9199313160476971,0.0343043029551774,8,centered_event_weighted_directional_ptdf
star:74512-74520-74563-1,3,C003-Z001,2,0.9199313160476971,0.03428772821455589,8,centered_event_weighted_directional_ptdf
star:75510-75520-75561-1,3,C003-Z001,2,0.9199313160476971,0.08342023049708505,8,centered_event_weighted_directional_ptdf
star:75511-75520-75562-1,3,C003-Z001,2,0.9199313160476971,0.08167350092843724,8,centered_event_weighted_directional_ptdf
star:81010-81020-81061-1,3,C003-Z001,2,0.9199313160476971,0.03430073735163834,8,centered_event_weighted_directional_ptdf
star:81010-81020-81062-1,3,C003-Z001,2,0.9199313160476971,0.0343133505297521,8,centered_event_weighted_directional_ptdf
star:81011-81020-81063-1,3,C003-Z001,2,0.9199313160476971,0.0343011519423138,8,centered_event_weighted_directional_ptdf
star:81510-81520-81561-1,3,C003-Z001,2,0.9199313160476971,0.040306730755119244,8,centered_event_weighted_directional_ptdf
star:81510-81520-81562-1,3,C003-Z001,2,0.9199313160476971,0.04044269301600369,8,centered_event_weighted_directional_ptdf
star:90011-90020-90061-1,3,C003-Z001,2,0.9199313160476971,0.03446098703331549,8,centered_event_weighted_directional_ptdf
star:90011-90020-90062-1,3,C003-Z001,2,0.9199313160476971,0.03446098703331498,8,centered_event_weighted_directional_ptdf
star:90012-90020-90063-1,3,C003-Z001,2,0.9199313160476971,0.034699584719169486,8,centered_event_weighted_directional_ptdf
star:90310-90320-90361-1,3,C003-Z001,2,0.9199313160476971,0.040956759118924824,8,centered_event_weighted_directional_ptdf
star:90310-90320-90362-1,3,C003-Z001,2,0.9199313160476971,0.040946718757650546,8,centered_event_weighted_directional_ptdf
star:90420-90440-90461-1,3,C003-Z001,2,0.9199313160476971,0.025327697079136294,8,centered_event_weighted_directional_ptdf
star:90420-90440-90462-1,3,C003-Z001,2,0.9199313160476971,0.02532769707913594,8,centered_event_weighted_directional_ptdf
star:90420-90440-90463-1,3,C003-Z001,2,0.9199313160476971,0.02532769707913817,8,centered_event_weighted_directional_ptdf
