trial_key,scenario,scope,target_label,target_lines,site_count,sites,allocations,model,soc_min_pct,soc_max_pct,round_trip_efficiency_pct,state_of_health_pct,power_mw,nameplate_energy_mwh,usable_energy_mwh,nameplate_duration_hours,usable_duration_hours,solve_ok,error,objective,total_dispatch_down_mwh,dispatch_down_saved_mwh,affected_generator_gain_mwh,total_recovery_fraction,affected_recovery_fraction,target_recovery_fraction,target_recovery_pct,unserved_mwh,target_binding_hours,target_binding_line_hours,target_max_loading_pct,target_mean_max_loading_pct,charge_mwh,discharge_mwh,throughput_mwh,equivalent_full_cycles_nameplate,equivalent_full_cycles_usable,simultaneous_charge_discharge_hours,simultaneous_charge_discharge_mwh,average_absolute_power_mw,average_power_utilisation_pct,active_hours,idle_hours,observed_physical_soc_min_pct,observed_physical_soc_mean_pct,observed_physical_soc_max_pct,unserved_ok,benchmark_available,benchmark_success,headroom_success,success,effective_success_mode,renewable_capacity_mw,peak_load_mw,is_target_endpoint,site,site_pair
2569c22d9db421e783235c01,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,75.0,300.0,300.0,4.0,4.0,True,,-4077156.188263372,2598.5975892460087,1061.9926835567376,1415.7555944460291,1.8042263120425133,1.7501701689611076,1.7501701689611076,175.01701689611076,0.0,66.0,66.0,100.0,64.9430079580584,1827.2032323159528,1827.2032323159528,3654.4064646319057,6.0906774410531765,6.0906774410531765,0,0.0,21.75241943233277,29.00322590977703,75,93,0.0,26.919239393998488,100.0,True,True,True,False,True,benchmark,,,,,
52cc634b86140e0899b827d8,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,75.0,340.0,340.0,4.533333333333333,4.533333333333333,True,,-4088918.067764957,2478.5975892460087,1181.9926835567376,1493.2897736958112,2.008095096448818,1.8460186389443387,1.8460186389443387,184.60186389443388,0.0,66.0,66.0,100.0,65.2209652596483,2024.8421981550168,2024.842198155017,4049.6843963100337,5.955418229867696,5.955418229867696,0,0.0,24.105264263750204,32.14035235166694,81,87,0.0,28.32542554668367,100.0,True,True,True,False,True,benchmark,,,,,
432a0d386249a16ddae87ec2,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,75.0,375.0,375.0,5.0,5.0,True,,-4097283.067764957,2373.5975892460087,1286.9926835567376,1528.2897736958112,2.1864802828043346,1.8892859628764809,1.8892859628764809,188.92859628764808,0.0,67.0,67.0,100.0,65.46417789853943,2164.842198155017,2164.8421981550173,4329.684396310035,5.77291252841338,5.77291252841338,0,0.0,25.77193093041687,34.36257457388916,83,85,0.0,29.50622856034524,100.0,True,True,True,False,True,benchmark,,,,,
6b9ff010bd9c22e1eb14418f,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,75.0,450.0,450.0,6.0,6.0,True,,-4112208.245192145,2208.335343719513,1452.2549290832335,1626.5912122032169,2.467245392002193,2.0108071109592087,2.0108071109592087,201.0807110959209,0.0,67.0,67.0,100.0,65.8116245255268,2345.0118348308897,2345.0118348308897,4690.023669661779,5.211137410735311,5.211137410735311,0,0.0,27.91680755751059,37.22241007668079,87,81,0.0,29.52061742041565,100.0,True,True,True,False,True,benchmark,,,,,
5cf205f5141f3d372dfc32ea,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,75.0,460.0,460.0,6.133333333333334,6.133333333333334,True,,-4114188.245192145,2198.335343719513,1462.2549290832335,1626.5912122032169,2.484234457369385,2.0108071109592087,2.0108071109592087,201.0807110959209,0.0,67.0,67.0,100.0,65.85795074245846,2365.0118348308897,2365.0118348308897,4730.023669661779,5.141330075719326,5.141330075719326,0,0.0,28.154902795605828,37.539870394141104,88,80,0.0,29.357643335706825,100.00000000000004,True,True,True,False,True,benchmark,,,,,
e4e81d5f13fc23d1658ca78f,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,75.0,570.0,570.0,7.6,7.6,True,,-4135968.245192144,2088.335343719513,1572.2549290832335,1626.5912122032169,2.671114176408498,2.0108071109592087,2.0108071109592087,201.0807110959209,0.0,67.0,67.0,100.0,66.36753912870658,2585.0118348308897,2585.0118348308897,5170.023669661779,4.535108482159456,4.535108482159456,0,0.0,30.77395041465345,41.0319338862046,93,75,0.0,28.720592504430243,100.0,True,True,True,False,True,benchmark,,,,,
08ea27e4fe88c65d06a50715,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,75.0,600.0,600.0,8.0,8.0,True,,-4140282.625215421,2058.3353437195133,1602.254929083233,1630.244654853508,2.722081372510073,2.015323530576856,2.015323530576856,201.5323530576856,0.0,67.0,67.0,100.0,66.50651777950154,2630.465087880775,2630.465087880775,5260.93017576155,4.384108479801292,4.384108479801292,0,0.0,31.31506057000923,41.75341409334564,97,71,0.0,28.62254940870352,100.0,True,True,True,False,True,benchmark,,,,,
a667e52fdbf809c1c0a4c73d,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,75.0,680.0,680.0,9.066666666666666,9.066666666666666,True,,-4150851.2988606873,1978.3353437195128,1682.2549290832335,1701.5912122032169,2.8579938954476103,2.103522805099513,2.103522805099513,210.35228050995133,0.0,68.0,68.0,100.0,66.84479730696808,2776.5074586470464,2776.507458647046,5553.014917294093,4.083099203892715,4.083099203892715,0,0.0,33.05366022198865,44.07154696265153,100,68,0.0,29.04576606860215,100.0,True,True,True,False,True,benchmark,,,,,
dc03f3acf056b4472dd6ae47,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,75.0,750.0,750.0,10.0,10.0,True,,-4157816.2988606873,1908.335343719513,1752.2549290832333,1701.5912122032169,2.9769173530179547,2.103522805099513,2.103522805099513,210.35228050995133,0.0,68.0,68.0,100.0,66.95781708645879,2846.5074586470464,2846.507458647046,5693.014917294093,3.7953432781960617,3.7953432781960617,0,0.0,33.88699355532198,45.18265807376264,103,65,0.0,30.205183882615863,100.0,True,True,True,False,True,benchmark,,,,,
bcffc6da44e577abe10deb0b,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,75.0,850.0,850.0,11.333333333333334,11.333333333333334,True,,-4167766.2988606873,1808.335343719513,1852.2549290832333,1701.5912122032169,3.146808006689876,2.103522805099513,2.103522805099513,210.35228050995133,0.0,68.0,68.0,100.0,67.16117084452232,2946.5074586470464,2946.5074586470464,5893.014917294093,3.466479363114172,3.466479363114172,0,0.0,35.07746974579817,46.76995966106423,105,63,0.0,32.467115086407546,100.0,True,True,True,False,True,benchmark,,,,,
